active_gvs,sham_gvs,feature,label,n_subjects,mean_sham,mean_active,mean_active_minus_sham,median_active_minus_sham,mean_diff_ci95_low,mean_diff_ci95_high,cohen_dz,p_perm,p_perm_exact,p_wilcoxon,p_paired_t,q_perm_fdr
gvs-05,gvs-01,baseline_to_peak,Baseline to peak,18,0.02637121449653955,0.02504483619735627,-0.0013263782991832804,-0.0005668806829243647,-0.0035650861792229107,0.001136861574310177,-0.2564010984457475,0.29631805419921875,True,0.19638824462890625,0.29185833880720685,0.5938720703125
gvs-05,gvs-01,abs_baseline_response,Max abs. baseline response,18,0.03813021414592807,0.03938517458984915,0.001254960443921086,0.0014742911757113907,-0.0014812472611223477,0.003941111118582558,0.20972831797147412,0.38675689697265625,True,0.32472991943359375,0.38599128707525143,0.6630118233816964
gvs-05,gvs-01,temporal_sd,Temporal SD,18,0.015786683113589647,0.016027369095452364,0.00024068598186271616,-6.399056462905823e-05,-0.0008586995755865848,0.0013876782357221046,0.09777641274378747,0.6824874877929688,True,0.9661178588867188,0.6834541649293766,0.8620894582648027
gvs-05,gvs-01,peak_to_peak,Peak-to-peak amplitude,18,0.04736544716639237,0.04783364259023618,0.00046819542384381077,-0.0007784711610317918,-0.0029446005099034466,0.003731068055752524,0.06273404435311553,0.7988510131835938,True,0.8650436401367188,0.7933187174398996,0.9160280227661133
gvs-06,gvs-01,abs_baseline_response,Max abs. baseline response,18,0.03813021414592807,0.0403922992127224,0.002262085066794345,0.0018804290854376416,0.0009865876101680026,0.0036285044076620533,0.760482783797842,0.003631591796875,True,0.0065765380859375,0.00495705704575295,0.06536865234375
gvs-06,gvs-01,temporal_sd,Temporal SD,18,0.015786683113589647,0.016371887523992896,0.0005852044104032437,0.0005668600099384951,2.972502013342234e-05,0.0011467348107290704,0.4674260337420668,0.06357574462890625,True,0.12973785400390625,0.06374892721450513,0.3201416015625
gvs-06,gvs-01,baseline_to_trough,Baseline to trough,18,-0.02099423266985282,-0.02239397851850503,-0.0013997458486522084,-0.001515443250501733,-0.002790748193238142,0.00012202964778634055,-0.43448016440503745,0.08304595947265625,True,0.030364990234375,0.08278414208379045,0.3517240636488971
gvs-06,gvs-01,peak_to_peak,Peak-to-peak amplitude,18,0.04736544716639237,0.04904812768688861,0.0016826805204962448,0.0011012887099547996,-0.00044827768442201723,0.003813712388164743,0.35522722594857065,0.15186309814453125,True,0.11870574951171875,0.150141926026657,0.3961944580078125
gvs-06,gvs-01,early_late_change,Late minus early,18,0.0011567361221382455,-0.00040957857567887096,-0.0015663146978171158,-0.00048089718406936217,-0.004335035232921671,0.0010086840938653124,-0.26373774032858105,0.2829132080078125,True,0.3692169189453125,0.27872580591932633,0.5938720703125
gvs-06,gvs-01,slope,Linear slope,18,0.00015471006775243608,-4.558741644105609e-05,-0.0002002974841934921,-5.8041365895651304e-05,-0.0006202779448505793,0.00018837032909348365,-0.2216008686444411,0.36316680908203125,True,0.49507904052734375,0.36029713879040226,0.6630118233816964
gvs-06,gvs-01,baseline_to_peak,Baseline to peak,18,0.02637121449653955,0.026654149168383587,0.0002829346718440357,0.0008615563997305996,-0.0010291597681302154,0.001709201795833934,0.0935947367132575,0.7072601318359375,True,0.8985748291015625,0.6962429623852233,0.8630971100370762
