active_gvs,sham_gvs,feature,label,n_subjects,mean_sham,mean_active,mean_active_minus_sham,median_active_minus_sham,mean_diff_ci95_low,mean_diff_ci95_high,cohen_dz,p_perm,p_perm_exact,p_wilcoxon,p_paired_t,q_perm_fdr
gvs-04,gvs-01,slope,Linear slope,18,0.00015471006775243608,-0.00017801199291378028,-0.00033272206066621633,-0.00036225325770369615,-0.0007475264136030087,9.96707851677472e-05,-0.3510416112808238,0.15407562255859375,True,0.11870574951171875,0.15471497263813014,0.3081512451171875
gvs-04,gvs-01,peak_to_peak,Peak-to-peak amplitude,18,0.04736544716639237,0.04925619605108823,0.0018907488846958544,0.0016054940599733837,-0.0009749962048711061,0.0047130430856562235,0.2993930299592458,0.22412872314453125,True,0.24620819091796875,0.2211178648721126,0.3870399876644737
gvs-05,gvs-01,slope,Linear slope,18,0.00015471006775243608,-0.00015255379276097738,-0.00030726386051341346,-0.00011316454077087066,-0.0006565704677512876,1.7977517323529467e-05,-0.40513421581653797,0.10486602783203125,True,0.2121429443359375,0.10379879361180497,0.30506480823863635
gvs-05,gvs-01,early_late_change,Late minus early,18,0.0011567361221382455,-0.0007111531213480187,-0.0018678892434862639,-0.0004976789717160375,-0.004178388181632939,0.00017564428695607297,-0.3795771117384097,0.12606048583984375,True,0.34654998779296875,0.12571885265161317,0.3081512451171875
gvs-05,gvs-01,abs_baseline_response,Max abs. baseline response,18,0.03813021414592807,0.03938517458984915,0.001254960443921086,0.0014742911757113907,-0.0014456338980950157,0.003914842123827087,0.20972831797147412,0.38675689697265625,True,0.32472991943359375,0.38599128707525143,0.5380965523097826
gvs-05,gvs-01,peak_to_peak,Peak-to-peak amplitude,18,0.04736544716639237,0.04783364259023618,0.00046819542384381077,-0.0007784711610317918,-0.0029857196457409555,0.003725260146250647,0.06273404435311553,0.7988510131835938,True,0.8650436401367188,0.7933187174398996,0.8246204007056451
gvs-06,gvs-01,abs_baseline_response,Max abs. baseline response,18,0.03813021414592807,0.0403922992127224,0.002262085066794345,0.0018804290854376416,0.0009855839791268585,0.0036415282352282646,0.760482783797842,0.003631591796875,True,0.0065765380859375,0.00495705704575295,0.029052734375
gvs-06,gvs-01,peak_to_peak,Peak-to-peak amplitude,18,0.04736544716639237,0.04904812768688861,0.0016826805204962448,0.0011012887099547996,-0.0004105379377377123,0.0037762199738702305,0.35522722594857065,0.15186309814453125,True,0.11870574951171875,0.150141926026657,0.3081512451171875
gvs-06,gvs-01,early_late_change,Late minus early,18,0.0011567361221382455,-0.00040957857567887096,-0.0015663146978171158,-0.00048089718406936217,-0.004376173884735671,0.0009821762070484057,-0.26373774032858105,0.2829132080078125,True,0.3692169189453125,0.27872580591932633,0.4524739583333333
gvs-06,gvs-01,slope,Linear slope,18,0.00015471006775243608,-4.558741644105609e-05,-0.0002002974841934921,-5.8041365895651304e-05,-0.000614841611296051,0.0001869141247560936,-0.2216008686444411,0.36316680908203125,True,0.49507904052734375,0.36029713879040226,0.5282426313920454
